Number	Label	Label V2.x	Text	Full description
31	CRFNOa	CRFBNaum	0.071	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.143	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.071	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.040	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.075	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.019	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.050	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.286	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.107	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.062	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.113	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.095	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.150	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.021	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.026	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.083	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.113	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.923	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.850	Lexical diversity, VOCD, all words
50	CNCAll	CONi	112	All connectives incidence
51	CNCCaus	CONCAUSi	0	Causal connectives incidence
52	CNCLogic	CONLOGi	18.182	Logical connectives incidence
53	CNCADC	CONADVCONi	0	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	0	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	0	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	0	Additive connectives incidence
57	CNCPos	n/a	36.364	Positive connectives incidence
58	CNCNeg	n/a	18.182	Negative connectives incidence
59	SMCAUSv	CAUSV	0	Causal verb incidence
60	SMCAUSvp	CAUSVP	0	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	18.182	Intentional verbs incidence
62	SMCAUSr	CAUSC	0	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.024	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.160	WordNet verb overlap
66	SMTEMP	TEMPta	1	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	0.125	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.840	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.799	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.967	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.944	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.230	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.105	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	563.636	Noun phrase density, incidence
75	DRVP	n/a	90.909	Verb phrase density, incidence
76	DRAP	n/a	0	Adverbial phrase density, incidence
77	DRPP	n/a	18.182	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	0	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	0	Negation density, incidence
80	DRGERUND	GERUNDi	0	Gerund density, incidence
81	DRINF	INFi	0	Infinitive density, incidence
82	WRDNOUN	NOUNi	545.455	Noun incidence
83	WRDVERB	VERBi	72.728	Verb incidence
84	WRDADJ	ADJi	36.364	Adjective incidence
85	WRDADV	ADVi	36.364	Adverb incidence
86	WRDPRO	DENPRPi	72.727	Pronoun incidence
87	WRDPRP1s	n/a	0	First person singular pronoun incidence
88	WRDPRP1p	n/a	18.182	First person plural pronoun incidence
89	WRDPRP2	PRO2i	54.545	Second person pronoun incidence
90	WRDPRP3s	n/a	0	Third person singular pronoun incidence
91	WRDPRP3p	n/a	0	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.269	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.972	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	2.570	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	315.333	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	602	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	367.300	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	393.727	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	398.200	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	2.773	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	2.637	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.749	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.195	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	89.115	Flesch Reading Ease
105	RDFKGL	READFKGL	2.537	Flesch-Kincaid Grade level
106	RDL2	L2	21.551	Coh-Metrix L2 Readability
